filename,product_name,price_default,price_card,price_discount,barcode,discount_amount,id_sku,print_datetime,code,additional_info,color,special_symbols,frame_timestamp,x_min,y_min,x_max,y_max,qr_code_barcode,price1_qr,price2_qr,price3_qr,price4_qr,wholesale_level_1_count,wholesale_level_1_price,wholesale_level_2_count,wholesale_level_2_price,action_price_qr,action_code_qr
25_12-20.mp4,"Вино безалкогольное JP. CHENET Шардоне белое сл. (Франция) 0, 75L",947.36,799.99,нет,3500610174926,-15%,270122743471,25.02.2026 10:52,нет,Сладкое,red,нет,12773,693.0,1026.0,883.0,1246.0,3500610174926,947.36,899.99,нет,799.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино игристое безалкогольное JP. CHENET Пино Нуар роз. сл. (Франция) 0, 75L",1368.42,нет,нет,нет,нет,нет,нет,нет,Сладкое,red,нет,12773,689.0,766.0,879.0,993.0,3500610129254,1368.42,1299.99,нет,999.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Напиток безалкогольный LE GRAND NOIR Гренаш Блан Шардоне Ле Селье Жан д' Алибер негаз. (Франция) 0, 75L",1894.73,1529.99,нет,3437540054090,-19%,270122746022,20.01.2026 12:40,нет,нет,red,нет,12773,702.0,239.0,897.0,457.0,3437540054090,1894.73,1799.99,нет,1529.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино ФРОНТЕРА Шардоне сорт. орд. бел. п/ сух. (Чили) 0. 375L,631.57,449.99,нет,4973480846450,-28%,270123794224,нет,01_025019,нет,red,К,12773,1995.0,1855.0,2187.0,2009.0,4973480846450,631.57,599.99,нет,449.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино ФРОНТЕРА Каберне Совиньон кр. п/ сух. (Чили) 0. 375L,631.57,449.99,нет,4973480846443,-28%,270123770017,25.02.2026 10:57,01_025019,нет,red,К,12773,832.0,1937.0,1021.0,2160.0,4973480846443,631.57,599.99,нет,449.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино CELLIER DES DAUPHINS Селье де Дофен Медитерране Престиж роз. сух. (Франция) 0. 25L,599.99,419.99,нет,3179077542571,-30%,270123558781,нет,01_025019,Сухое,red,К,7513,2074.0,346.0,2290.0,595.0,3179077542571,599.99,569.99,нет,419.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Напиток безалкогольный BRUNI Зеро сильногаз. с виноградным соком (Италия) 0, 75L",1578.94,969.88,нет,8032793973478,-38%,270207793210,03.04.2026 3:08,нет,нет,red,нет,14275,703.0,1230.0,895.0,1448.0,8032793973478,1578.94,1499.99,нет,969.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино безалкогольное HANS BAER Рислинг бел. (Германия) 0, 75L",1526.31,999.99,нет,4049366005089,-34%,270122717899,06.02.2026 2:31,нет,Полусухое,red,нет,18032,781.0,1973.0,977.0,2150.0,4049366005089,1526.31,1449.99,нет,999.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино JP. CHENET Ориджинал Каберне Сира кр. п/ сух. (Франция) 0. 187L,586.42,399.99,нет,3263286350611,-29%,270123560101,нет,01_025019,Полусухое,red,К,9767,2093.0,82.0,2324.0,327.0,3263286350611,568.42,539.99,нет,399.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино JP. CHENET Ориджинал Гренаш Сенсо ордин. роз. п/ сух. (Франция) 0. 187L,568.42,399.99,нет,3263280105262,-29%,270123568019,нет,01_025019,Полусухое,red,К,18783,2077.0,421.0,2302.0,678.0,3263280105262,568.42,539.99,нет,399.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино JP. CHENET Ориджинал Коломбар Шардоне бел. п/сух. Франция 0.187L,568.42,399.99,нет,3263286350598,-29%,270123568418,нет,01_025019,Полусухое,red,К,14275,2035.0,1020.0,2272.0,1275.0,3263286350598,568.42,539.99,нет,399.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино GOOD STEAK Шардоне Кубань ЗГУ Российск. бел. сух. (Россия) 0, 187L",263.15,179.99,нет,4610094289494,-31%,270123559195,нет,01_025019,Сухое,red,К,17281,2027.0,1573.0,2265.0,1804.0,4610094289494,263.15,249.99,нет,179.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино ВАЛЕРИЙ ЗАХАРЬИН Шардоне Российск. ЗГУ Крым авторское бел. сухю (Россия) 0, 187L",568.42,249.99,нет,4670086804241,-56%,270123730154,25.03.2026 17:55,01_025019,Сухое,red,К,22540,2064.0,1070.0,2304.0,1321.0,4670086804241,568.42,539.99,нет,249.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино МЕЖДУМОРЬЕ Российское Каберне Сира кр. п/ сух. (Франция) 0, 187L",нет,нет,нет,нет,-26%,нет,12.01.2026,01_025019,нет,red,нет,22540,642.0,843.0,840.0,1080.0,4680644521596,284.20,269.99,нет,209.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино TORRES Винья Соль ординарное бел. сух. (Испания) 0, 187L",526.39,299.99,нет,8410113555472,-43%,270123630947,03.04.2026 2:54,01_025019,нет,red,К,22540,733.0,1813.0,940.0,1992.0,8410113555472,526.39,499.99,нет,299.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино САНГРЕ ДЕ ТОРО Ориджинал выдерж. кр. сух. (Испания) 0, 187L",526.39,399.99,нет,8410113011701,-24%,270123630978,26.01.2026,01_025019,нет,red,К,23291,651.0,1008.0,843.0,1238.0,8410113011701,526.39,499.99,нет,399.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино СИХАРУЛИ Саперави ординар. сорт. кр. сух. (Грузия) 0, 187L",426.31,275.99,нет,4860006042611,-35%,270123677015,нет,01_025019,Сухое,red,К,18783,2035.0,1305.0,2259.0,1545.0,4860006042611,426.31,404.99,нет,275.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино CAVIT СанВиджилио Мерло кр. сух. (Италия) 0, 375L",774.99,693.99,нет,8007890164029,-10%,270102702346,нет,нет,2 по цене 1 от цены без карты,red,К,22540,0.0,1136.0,75.0,1326.0,8007890164029,774.99,736.29,нет,693.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино UNDURRAGA Совиньон Блан сортовое бел. сух. (Чили) 0, 187L",442.10,326.99,нет,7804315304852,-26%,270123770503,нет,нет,нет,red,Ш,18783,2088.0,28.0,2319.0,276.0,7804315304852,442.10,419.99,нет,326.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино CIELO Пино Гриджио делле Венецие ординарное бел. п/ сух. (Италия) 0, 187L",612.69,499.99,нет,4690491111321,-18%,270123586685,03.04.2026 3:06,01_025019,Полусухое,red,К,27048,2050.0,1445.0,2293.0,1692.0,4690491111321,612.69,581.99,нет,499.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино GUSTARE кр. п/ сл. (Россия) 1L,294.99,269.99,нет,4620002056995,-8%,270501734901,08.04.2026,01_025017,нет,red,К,27048,2111.0,0.0,2336.0,168.0,4620002056995,294.99,280.29,нет,269.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Коктейль винный KAFER Hugo газ. сл. (Германия) 0, 2L",526.31,349.99,нет,4062073029278,-33%,270205862794,нет,01_025019,нет,red,нет,24043,667.0,1328.0,878.0,1606.0,4062073029278,526.31,499.99,нет,349.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Коктейль винный KAFER Sprizz газ. сл. (Германия) 0, 2L",526.31,349.99,нет,4062073029292,-33%,270205862795,нет,01_025019,нет,red,нет,27799,701.0,1779.0,919.0,1983.0,4062073029292,526.31,499.99,нет,349.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино КУБАНСКАЯ ВОЛЬНИЦА кр. сух. (Россия) 1L,344.99,309.99,нет,4607955241043,-10%,нет,нет,нет,"Сухое, 3 по цене 2 от цены без карты",red,К,25545,2063.0,250.0,2295.0,542.0,4607955241043,344.99,327.79,нет,309.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино КУБАНСКАЯ ВОЛЬНИЦА кр. п/ сл. (Россия) 1L,378.94,299.99,нет,4607955241067,-20%,270501655666,нет,01_025017,Полусладкое,red,К,27799,2078.0,651.0,2297.0,884.0,4607955241067,378.94,359.99,нет,299.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино CANA Центральная долина DO кр. сух. (Чили) 0, 187L",368.42,249.99,нет,7804623056632,-32%,270123725882,25.03.2026 14:57,01_025019,Сухое,red,К,22540,686.0,130.0,887.0,355.0,7804623056632,368.42,349.99,нет,249.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,"Вино CANA Центральная долина DO бел. сух. (Чили) 0, 187L",368.42,249.99,нет,7804636058656,-32%,270123725831,25.03.2026 14:57,01_025019,Сухое,red,К,23291,2007.0,2000.0,2209.0,2160.0,7804636058656,368.42,349.99,нет,249.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино СЕМЬ ВИНОДЕЛОВ кр. п/ сл. (Россия) 1L,315.78,209.99,нет,4607093549414,-33%,270501654895,25.03.2024 10:57,01_025017,Полусладкое,red,К,30053,2060.0,1035.0,2301.0,1292.0,4607093549414,315.78,299.99,нет,209.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино GUSTARE кр. сух. (Россия) 1L,421.05,269.99,нет,4620002056971,-35%,270501442734,02.04.2026 12:08,01_025017,Сухое,red,К,30053,2025.0,1596.0,2263.0,1823.0,4620002056971,421.05,399.99,нет,269.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино КРЫМСКИЙ ТАЛИСМАН ординарное кр. п/ сл. (Россия) 1L,421.09,339.99,нет,4660304060047,-19%,270501718249,08.10.2025 14:27,01_025017,нет,red,Ш,30053,2095.0,451.0,2335.0,703.0,4660304060047,421.09,нет,нет,339.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино СЕМЬ ВИНОДЕЛОВ кр. сух. (Россия) 1L,315.78,229.99,нет,4607093549438,-27%,270501656814,нет,01_025017,"Сухое, доп. скидка для участников соц. программы",red,К,38318,2048.0,983.0,2281.0,1229.0,4607093549438,315.78,299.99,нет,229.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино МУКУНДАРИ Саперави кр. п/ сл. (Россия) 1L,421.05,319.99,нет,4660304060795,-24%,270501748943,09.12.2025 2:02,01_025017,нет,red,Ш,38318,2077.0,388.0,2306.0,626.0,4660304060795,421.05,399.99,нет,319.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино GRILLWINE ординарное кр. сух. (Россия) 1L,421.05,295.99,нет,4660304060085,-29%,270501709763,05.01.2026 0:52,01_025017,Сухое,red,К,30053,688.0,1554.0,891.0,1764.0,4660304060085,421.05,399.99,нет,295.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино МОНАСТЫРСКАЯ ТРАПЕЗА кр. сух. ТетраПак (Россия) 1L,399.99,329.99,нет,4607002224159,-17%,270501244982,02.02.2026 1:43,01_025017,Сухое,red,К,42826,2074.0,776.0,2309.0,1022.0,4607002224159,399.99,379.99,нет,329.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино TRADITIONAL WINE Каберне сортовое кр. сух. (Россия) 2L,894.73,704.99,нет,4606088590578,-21%,270501669477,05.03.2026 2:31,01_025017,Сухое,red,К,42826,2046.0,1377.0,2267.0,1605.0,4606088590578,894.73,704.99,нет,нет,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино TRADITIONAL WINE Саперави сортовое кр. сух. (Россия) 2L,894.73,599.99,нет,4606068506568,-32%,270501663476,02.04.2026 1:03,01_025017,Сухое,red,К,38318,2026.0,1677.0,2235.0,1887.0,4606068506568,894.73,599.99,нет,нет,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино МОНАСТЫРСКАЯ ТРАПЕЗА кр. п/ сл. ТетраПак (Россия) 1L,399.99,329.99,нет,4607002225668,-17%,270501630857,02.02.2026 1:43,01_025017,Полусладкое,red,К,42826,2016.0,2013.0,2222.0,2160.0,4607002225668,399.99,379.99,нет,329.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино МОНАСТЫРСКАЯ ТРАПЕЗА бел. п/ сл. (Россия) 1L,399.99,329.99,нет,4607002225682,-17%,270501630894,нет,01_025016,Полусладкое,red,К,42826,758.0,1729.0,964.0,1928.0,4607002225682,399.99,379.99,нет,329.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино EL TORITO Олимп Фелис орд. кр. сух. (Россия) 2L,842.10,699.99,нет,4610094283966,-16%,270501768525,нет,01_025017,нет,red,К,38318,728.0,1402.0,929.0,1614.0,4610094283966,842.10,799.99,нет,699.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино EL TORITO Олимп Фелис орд. бел. сух. (Россия) 2L,842.10,699.99,нет,4610094282990,-16%,270502758145,нет,01_025016,нет,red,К,42075,730.0,637.0,935.0,871.0,4610094282990,842.10,799.99,нет,699.99,нет,нет,нет,нет,нет,нет
25_12-20.mp4,Вино МОНАСТЫРСКАЯ ТРАПЕЗА бел. сух. (Россия) 1L,399.99,329.99,нет,4607002224142,-17%,270502244984,02.02.2026 1:43,01_025016,Сухое,red,К,36064,2032.0,1466.0,2249.0,1696.0,4607002224142,399.99,379.99,нет,329.99,нет,нет,нет,нет,нет,нет
